weekofyear,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_tdtr_k,station_precip_mm,station_temp
15,2011-04-16,0.2731833,0.3287,0.2243571,0.3501714,64.17,23.50285714300003,23.05571428600001,30.75,20.25,81.2,97.59857142860001,5.32857142857,48.8,26.900000000000002
16,2011-04-23,0.22155709999999998,0.2313714,0.1462571,0.1660429,112.69,23.56428571400005,23.042857142999992,30.350000000000023,20.350000000000023,101.0,97.3,5.514285714290001,8.1,27.78333333333333
17,2011-04-30,0.2891,0.35406,0.1965571,0.2656857,89.33,24.127142857000024,23.620000000000005,32.05000000000001,19.650000000000034,97.2,97.3014285714,7.65714285714,24.0,27.86666666666667
18,2011-05-07,0.2470143,0.27737140000000005,0.2767571,0.2252857,111.09,24.400000000000034,23.934285714000055,30.55000000000001,20.75,101.6,97.48142857139999,6.18571428571,17.5,27.275000000000002
19,2011-05-14,0.2356143,0.36116,0.2586286,0.3281,53.29,22.352857142999994,21.129999999999995,31.55000000000001,18.75,42.6,93.8528571429,5.7,39.3,26.2
20,2011-05-21,0.1068857,0.10865710000000002,0.12764289999999998,0.1072857,135.1,23.00857142900003,22.439999999999998,31.350000000000023,18.450000000000045,69.5,96.9114285714,5.77142857143,18.0,27.366666666666664
21,2011-05-28,0.2827571,0.21217139999999998,0.2726429,0.3207,105.13,24.390000000000043,22.781428570999992,34.450000000000045,19.05000000000001,35.9,92.12857142860001,9.54285714286,38.1,27.436111111111114
22,2011-06-04,0.1145857,0.13027139999999998,0.14248570000000002,0.2094857,28.1,23.50714285700002,22.282857143,31.55000000000001,19.75,36.5,93.81,8.07142857143,23.4,27.372222222222224
23,2011-06-11,0.2767571,0.2575857,0.18265710000000002,0.3158571,152.32,22.628571429000033,21.591428570999994,33.450000000000045,18.55000000000001,36.7,94.9485714286,6.15714285714,27.2,26.575
24,2011-06-18,0.33931999999999995,0.26411999999999997,0.3501,0.3288,54.27,24.238571429000046,22.154285714000025,35.150000000000034,18.450000000000045,178.1,90.09,9.32857142857,4.1,27.177777777777777
25,2011-06-25,0.1635429,0.2133143,0.19995710000000003,0.2143286,59.54,21.404285714000025,20.334285714000032,31.05000000000001,17.350000000000023,44.7,94.75,5.72857142857,35.8,26.58055555555556
26,2011-07-02,0.17824289999999998,0.1938714,0.2064714,0.17681429999999998,42.4,23.03571428600003,21.612857143000042,31.75,17.25,64.2,92.5014285714,8.14285714286,9.6,26.783333333333335
27,2011-07-09,0.13975710000000002,0.13925,0.11599999999999999,0.18485710000000002,31.44,22.401428570999997,21.698571429000026,31.55000000000001,18.150000000000034,54.0,96.4942857143,7.34285714286,17.2,25.45277777777778
28,2011-07-16,0.3302,0.3348429,0.3249571,0.3198429,19.52,22.404285714000025,20.101428570999985,32.35000000000002,17.450000000000045,25.7,88.7785714286,9.27142857143,21.1,26.055555555555557
29,2011-07-23,0.27787140000000005,0.2915143,0.2991143,0.3904714,70.29,24.05571428600001,21.01142857100001,33.450000000000045,17.75,24.8,85.5657142857,10.5571428571,16.3,27.150000000000002
30,2011-07-30,0.2031571,0.19227139999999998,0.2074,0.2488833,105.88,23.335714285999984,21.29857142900005,31.350000000000023,18.150000000000034,19.6,90.07142857139999,10.5142857143,38.8,26.9111111111
31,2011-08-06,0.38127140000000004,0.3726833,0.3742429,0.46435709999999997,14.96,23.648571429000015,20.714285714000027,33.450000000000045,17.950000000000045,27.3,86.08285714290001,10.7571428571,5.1,27.2111111111
32,2011-08-13,0.3229143,0.3349429,0.29347140000000005,0.3355,7.3,24.30428571400006,21.372857143000033,34.75,17.75,79.9,86.3557142857,11.642857142899999,,27.206666666666667
33,2011-08-20,0.28664290000000003,0.2679667,0.2945571,0.3465429,24.95,24.77857142900001,18.960000000000036,35.150000000000034,18.450000000000045,10.4,73.6757142857,11.671428571400002,11.2,27.95
34,2011-08-27,0.3120857,0.2748,0.2536,0.29445709999999997,24.3,24.788571429000058,20.54571428600002,35.25,18.650000000000034,24.3,80.4857142857,11.8,23.9,27.116666666666664
35,2011-09-03,0.3227286,0.3295429,0.2857571,0.34328569999999997,30.18,25.0,20.091428570999994,35.85000000000002,17.75,14.4,77.5371428571,13.2,25.1,26.700000000000003
36,2011-09-10,0.272,0.2638,0.26961430000000003,0.2356143,23.04,24.57000000000005,20.565714286000002,36.650000000000034,18.650000000000034,11.4,80.79,12.6571428571,12.9,28.066666666666663
37,2011-09-17,0.16962860000000002,0.1409,0.1158,0.1237857,60.78,25.478571429000056,21.837142857000003,36.55000000000001,19.25,64.5,82.58428571430001,11.042857142899999,66.0,27.8111111111
38,2011-09-24,0.42998569999999997,0.4121571,0.27812859999999995,0.4019429,56.19,24.628571429000033,21.900000000000034,35.75,18.55000000000001,107.8,87.59,12.014285714300001,29.0,27.616666666666664
39,2011-10-01,0.3460143,0.28427140000000006,0.3458143,0.3687,55.53,24.865714286000014,22.682857143000035,34.150000000000034,18.850000000000023,90.9,89.44285714290001,10.2714285714,29.0,27.433333333333334
40,2011-10-08,0.3865,0.30827140000000003,0.4066143,0.3867429,62.22,23.948571429000026,22.605714286000023,33.55000000000001,18.75,47.5,93.28,8.27142857143,38.8,27.608333333333334
41,2011-10-15,0.2673,0.2528143,0.2181429,0.2967,43.29,24.980000000000018,23.189999999999998,35.650000000000034,19.850000000000023,52.3,91.2657142857,9.8,36.8,27.616666666666664
42,2011-10-22,0.2488,0.2852857,0.2442571,0.2892143,51.74,26.611428571000033,23.74714285700003,35.650000000000034,22.350000000000023,35.7,86.1985714286,9.985714285710001,10.2,28.825000000000003
43,2011-10-29,0.4231714,0.4198429,0.4419143,0.4397571,36.09,24.877142857000024,23.085714285999984,34.150000000000034,19.05000000000001,130.0,90.9985714286,11.114285714300001,61.7,27.544444444433335
44,2011-11-05,0.4194,0.3701571,0.3908143,0.3687571,25.73,25.332857143000012,22.894285714000034,35.25,18.150000000000034,51.2,88.5042857143,11.728571428599999,43.2,28.55
45,2011-11-12,0.27527140000000005,0.2726571,0.2768429,0.2208429,61.75,25.434285714000055,23.242857143000037,36.35000000000002,19.55000000000001,69.0,89.7214285714,11.7428571429,9.1,28.400000000000002
46,2011-11-19,0.17292860000000002,0.2871167,0.19008570000000002,0.2068429,64.85,24.77571428599998,23.494285714000057,32.05000000000001,20.850000000000023,243.6,93.3114285714,7.4,27.5,27.5
47,2011-11-26,0.31111669999999997,0.34600000000000003,0.3280429,0.2765143,75.37,25.031428570999992,23.510000000000048,35.05000000000001,21.350000000000023,59.9,92.7,8.5,92.0,27.425
48,2011-12-03,0.3528857,0.33753330000000004,0.31851430000000003,0.3172,61.58,25.642857143000015,23.321428571000013,34.450000000000045,21.05000000000001,40.0,88.88285714290001,9.35714285714,11.9,28.516666666666666
49,2011-12-10,0.2277143,0.2261714,0.2731857,0.23642860000000002,72.47,25.085714285999984,23.442857143000026,32.85000000000002,21.150000000000034,50.2,91.95285714290002,9.14285714286,6.4,28.099999999999998
50,2011-12-17,0.2814857,0.2953,0.215,0.3746857,50.22,24.411428570999988,23.27857142900001,30.450000000000045,19.55000000000001,89.5,94.2557142857,7.414285714289999,23.1,27.400000000000002
51,2011-12-24,0.3317,0.3049,0.28745,0.2900143,104.91,24.071428571000013,23.225714286000027,31.75,19.850000000000023,172.0,95.78,7.314285714289999,47.2,28.0
52,2012-01-01,0.1926,0.2411,0.2246625,0.18485,83.53,25.07428571400004,23.720000000000027,32.35000000000002,20.850000000000023,120.4,93.2642857143,8.17142857143,57.2,28.233333333333334
1,2012-01-08,0.2208857,0.2357286,0.2602714,0.3218143,55.26,23.488571429000046,22.984285714000066,29.950000000000045,20.650000000000034,140.8,97.4357142857,5.8,35.3,27.791666666666668
2,2012-01-15,0.2321571,0.2176143,0.2224143,0.2433857,73.85,23.82000000000005,23.145714285999986,31.450000000000045,19.55000000000001,116.8,96.44285714290001,7.44285714286,14.7,27.583333333333332
3,2012-01-22,0.19925710000000002,0.2649571,0.2363,0.2097571,139.06,23.76285714300002,22.80142857100003,33.150000000000034,20.05000000000001,99.8,95.2585714286,6.57142857143,132.3,27.1111111111
4,2012-01-29,0.3079857,0.2530286,0.34325,0.3178857,69.24,24.24000000000001,22.335714285999984,33.150000000000034,18.950000000000045,46.0,90.56285714290001,9.42857142857,51.1,27.077777777766666
5,2012-02-05,0.10995,0.16627139999999999,0.2246429,0.2218857,56.99,24.28571428600003,23.288571429000058,32.150000000000034,19.150000000000034,65.7,95.0128571429,7.82857142857,23.0,27.25
6,2012-02-12,0.1666714,0.2257429,0.2215,0.2202714,25.76,24.02000000000004,23.47428571400002,32.85000000000002,21.75,245.1,97.1685714286,5.37142857143,39.0,27.083333333333332
7,2012-02-19,0.2187857,0.2505143,0.2702143,0.3822,135.04,23.748571429000037,22.777142857000058,33.950000000000045,19.950000000000045,75.9,94.95142857139999,8.31428571429,94.5,27.366666666666664
8,2012-02-26,0.1739,0.15034289999999997,0.16594289999999998,0.1458,96.59,24.948571429000026,22.027142857000058,33.75,19.950000000000045,62.8,86.16571428569999,10.042857142899999,43.2,28.22222222223333
9,2012-03-04,0.2898571,0.2981571,0.2441429,0.2734143,121.79,23.36428571400006,22.217142857000056,30.350000000000023,18.75,50.3,94.08,7.6,138.1,26.400000000000002
10,2012-03-11,0.20392860000000002,0.2261286,0.2998429,0.17798570000000002,144.65,23.888571429000024,23.04571428600002,31.950000000000045,20.55000000000001,118.2,95.76857142860001,6.78571428571,87.9,27.016666666666666
11,2012-03-18,0.1607,0.2274,0.22105709999999998,0.2001571,79.25,23.202857143000017,22.384285714000043,32.85000000000002,18.950000000000045,79.2,95.7842857143,7.014285714289999,65.0,26.99166666666667
12,2012-03-25,0.2969286,0.26317140000000006,0.2453,0.2680143,68.24,23.928571429000044,22.167142857000044,33.55000000000001,18.350000000000023,124.1,91.3385714286,9.5,49.2,27.333333333333332
13,2012-04-01,0.2567143,0.2064833,0.24724290000000002,0.2021,149.88,25.100000000000023,23.32000000000005,32.25,20.350000000000023,59.9,91.5428571429,8.68571428571,39.9,27.466666666666665
14,2012-04-08,0.23057139999999998,0.21118,0.19041429999999998,0.2078286,102.08,23.092857143000003,22.697142857000017,31.350000000000023,18.75,139.1,97.89285714290001,5.78571428571,68.1,27.650000000000002
15,2012-04-15,0.14175710000000002,0.17088570000000003,0.1451571,0.2036429,84.86,24.480000000000018,23.55571428600001,33.450000000000045,20.150000000000034,109.5,95.3657142857,8.94285714286,34.6,28.566666666666666
16,2012-04-22,0.27802859999999996,0.3235143,0.2937571,0.3791286,85.81,24.55000000000001,23.70571428599999,31.75,20.55000000000001,125.8,95.76,7.22857142857,212.0,27.783333333333335
17,2012-04-29,0.3716571,0.3788857,0.4530429,0.4126143,49.66,24.45571428599999,23.118571429000042,33.950000000000045,19.05000000000001,92.2,93.5957142857,8.04285714286,7.9,27.606666666666666
18,2012-05-06,0.2117857,0.1863286,0.19395710000000002,0.2609,61.7,23.878571429000033,23.091428570999994,34.35000000000002,20.25,56.6,95.93,8.87142857143,67.9,27.5888888889
19,2012-05-13,0.3063,0.2805571,0.2832857,0.30398569999999997,50.85,22.924285714000064,21.678571429000044,30.850000000000023,16.650000000000034,39.92,93.5171428571,8.15714285714,9.1,26.483333333333334
20,2012-05-20,0.3813333,0.3767833,0.3292333,0.4714667,80.29,24.22428571400002,23.065714286000002,31.150000000000034,18.05000000000001,57.8,94.1742857143,8.42857142857,48.0,27.166666666666668
21,2012-05-27,0.1982857,0.2052571,0.2014286,0.17021429999999999,39.78,23.04000000000002,21.660000000000025,32.150000000000034,18.350000000000023,42.7,93.1985714286,8.94285714286,21.1,27.400000000000002
22,2012-06-03,0.2482143,0.2148714,0.25558569999999997,0.2077857,26.31,24.107142857000042,21.51857142900002,34.950000000000045,18.150000000000034,16.5,87.76,11.1571428571,68.2,27.493333333333336
23,2012-06-10,0.1959714,0.2414286,0.18228570000000002,0.1427714,14.46,24.375714286000004,22.05571428600001,32.85000000000002,18.25,35.4,88.53857142860001,9.92857142857,12.8,26.95
24,2012-06-17,0.16515,0.1638667,0.2271333,0.1948667,55.98,23.06285714300003,21.178571429000044,31.75,15.150000000000034,39.0,90.62857142860001,10.0571428571,66.6,25.613333333333333
25,2012-06-24,0.3135571,0.3152857,0.3249714,0.3508857,33.63,23.900000000000034,22.02285714300001,33.650000000000034,17.850000000000023,25.5,90.75,12.3428571429,3.8,27.316666666666666
26,2012-07-01,0.2218857,0.16988570000000003,0.2181286,0.1972,89.4,24.29714285700004,21.82285714300002,34.85000000000002,18.75,181.0,88.5514285714,11.271428571400001,37.0,26.861111111099998
27,2012-07-08,0.2701,0.2655714,0.28682859999999993,0.16595710000000002,19.02,22.59857142900006,21.361428571000033,30.650000000000034,17.650000000000034,36.2,93.6685714286,9.71428571429,17.0,25.883333333333336
28,2012-07-15,0.1930429,0.2625,0.14305710000000002,0.20268570000000002,87.2,23.78428571400002,20.954285714000036,32.950000000000045,17.450000000000045,64.1,86.65714285709998,9.45714285714,13.9,25.933333333333334
29,2012-07-22,0.2303143,0.3333571,0.19431429999999997,0.2443,51.46,24.350000000000023,21.74000000000001,33.55000000000001,18.850000000000023,147.8,87.7328571429,10.0571428571,22.1,25.633333333333336
30,2012-07-29,0.3980571,0.4044857,0.3445,0.4733,35.72,22.704285714000036,18.80428571400006,30.950000000000045,13.050000000000011,15.5,81.1028571429,10.3714285714,9.1,24.633333333333336
31,2012-08-05,0.2616857,0.27972859999999994,0.1777143,0.2920857,37.23,23.182857143000035,20.600000000000023,33.75,17.950000000000045,16.3,87.39,10.0857142857,1.0,26.866666666666664
32,2012-08-12,0.2895,0.30017140000000003,0.2397429,0.30877140000000003,16.38,24.50714285700002,19.77000000000004,34.75,16.150000000000034,8.9,77.6428571429,13.114285714300001,,26.5
33,2012-08-19,0.1875667,0.1556714,0.1806,0.2584,12.93,24.838571429000012,19.505714286,35.150000000000034,15.25,29.5,76.5642857143,13.014285714300001,0.0,26.833333333333332
34,2012-08-26,0.3844667,0.4623714,0.4074143,0.5290429,37.47,24.06857142900003,21.879999999999995,36.05000000000001,17.75,102.9,89.8471428571,10.285714285700001,41.9,26.625
35,2012-09-02,0.1917,0.1316286,0.1595714,0.1665,34.14,25.76142857100001,20.80857142900004,36.85000000000002,18.950000000000045,39.7,76.9514285714,13.042857142899999,17.0,27.813333333333333
36,2012-09-09,0.4114,0.32852859999999995,0.26732859999999997,0.3661143,6.4,24.742857143000037,20.618571429000042,35.35000000000002,18.75,12.9,80.22857142859999,11.014285714300001,6.1,27.831666666666667
37,2012-09-16,0.389,0.41256670000000006,0.26525709999999997,0.38492859999999995,50.0,25.02571428599998,21.174285714000064,36.85000000000002,19.05000000000001,25.8,82.6628571429,12.9,15.0,28.28333333333333
38,2012-09-23,0.3790429,0.4648,0.426,0.4304143,12.4,26.27571428599998,20.26428571400004,37.35000000000002,20.05000000000001,8.5,72.5357142857,14.014285714300001,21.3,27.983333333333334
39,2012-09-30,0.3430571,0.40105999999999997,0.28427140000000006,0.3159714,48.42,25.947142857000017,21.600000000000023,36.650000000000034,20.350000000000023,58.7,79.9128571429,12.542857142899999,28.9,28.066666666666666
40,2012-10-07,0.2247143,0.2918667,0.14142860000000002,0.20945709999999998,55.11,24.897142857000006,21.138571429000024,36.55000000000001,16.55000000000001,27.7,82.6157142857,11.7,35.3,27.71666666666667
41,2012-10-14,0.2075429,0.2421286,0.2069429,0.18108570000000002,59.72,25.844285714000023,22.922857142999987,36.150000000000034,21.450000000000045,73.8,86.61714285709999,10.6285714286,51.5,28.75
42,2012-10-21,0.18215710000000002,0.2493333,0.2398857,0.2293286,51.03,25.28571428600003,22.675714286000016,35.150000000000034,20.350000000000023,35.3,87.4685714286,10.7857142857,14.0,28.2
43,2012-10-28,0.26337140000000003,0.2797143,0.2138429,0.3182429,65.1,25.162857142999997,23.662857142999997,36.950000000000045,20.450000000000045,58.5,93.0357142857,9.34285714286,37.6,28.166666666666668
44,2012-11-04,0.3497,0.3603571,0.31457140000000006,0.29667140000000003,44.15,26.27571428599998,23.177142857000035,36.25,20.450000000000045,51.0,85.7314285714,11.7571428571,34.1,28.633333333333336
45,2012-11-11,0.2395429,0.4598667,0.28422859999999994,0.29581430000000003,44.25,26.038571429000058,23.00142857100002,35.55000000000001,20.55000000000001,32.9,85.1385714286,11.042857142899999,10.9,28.677777777766668
46,2012-11-18,0.26332859999999997,0.3331167,0.2090286,0.2533857,44.21,25.80428571400006,23.898571429000015,36.05000000000001,21.350000000000023,52.31,91.38285714290001,10.714285714299999,7.1,28.7
47,2012-11-25,0.3198143,0.2968571,0.27247140000000003,0.34932859999999993,47.31,24.74000000000001,24.367142857000033,29.650000000000034,21.150000000000034,107.7,97.9828571429,6.12857142857,64.0,26.983333333333334
48,2012-12-02,0.3762857,0.3881429,0.4332286,0.3629143,42.66,25.22142857099999,24.575714285999993,33.25,21.850000000000023,85.7,96.5728571429,7.47142857143,50.0,28.016666666666666
49,2012-12-09,0.3676167,0.35498,0.3258167,0.28113330000000003,35.15,26.010000000000048,23.344285714000023,33.950000000000045,21.55000000000001,38.0,87.35714285709999,10.1714285714,30.0,28.733333333333334
50,2012-12-16,0.13065,0.2654571,0.22304290000000002,0.13651670000000002,102.24,25.51571428599999,23.932857143000035,33.35000000000002,21.25,76.7,92.02285714290001,9.28571428571,3.0,27.826666666666668
51,2012-12-23,0.2569833,0.2234714,0.23388330000000002,0.2531,50.42,25.462857143000008,24.07857142900002,32.650000000000034,20.950000000000045,70.8,92.92,8.6,21.3,28.177777777766664
1,2013-01-01,0.2558286,0.2686571,0.2684143,0.2444714,35.33,24.857142857000042,23.448571429000026,30.75,20.950000000000045,66.7,92.86285714290001,6.62857142857,23.8,28.724999999999998
2,2013-01-08,0.1882286,0.13914289999999999,0.2527286,0.1705857,33.14,23.091428570999994,22.125714286000004,33.55000000000001,19.75,53.1,95.2328571429,6.57142857143,86.8,26.28333333333333
3,2013-01-15,0.2522,0.1847429,0.2417,0.2330143,44.02,23.821428571000013,22.162857142999997,33.650000000000034,19.650000000000034,44.6,91.80285714290001,7.52857142857,82.0,27.03333333333333
4,2013-01-22,0.18372860000000002,0.1270571,0.1659857,0.1637286,97.26,24.54857142900005,23.55857142900004,33.75,20.450000000000045,71.9,94.8728571429,8.21428571429,36.8,28.022222222233335
5,2013-01-29,0.3688571,0.37532859999999996,0.33687140000000004,0.4180143,43.53,24.475714286000027,22.895714285999986,34.25,19.55000000000001,88.6,92.5128571429,7.6,51.3,27.733333333333334
6,2013-02-05,0.2749571,0.2709143,0.2930429,0.2944,97.8,24.855714286000023,23.835714285999984,33.950000000000045,20.75,104.2,94.75285714290001,9.52857142857,15.0,28.05
7,2013-02-12,0.26702859999999995,0.1907286,0.2791857,0.2821857,129.23,24.667142857000044,23.227142857000047,32.150000000000034,20.350000000000023,188.1,92.9057142857,7.785714285710001,19.6,28.0
8,2013-02-19,0.2979667,0.32775,0.2443571,0.30867140000000004,66.47,24.59714285700005,23.632857143000024,32.35000000000002,20.950000000000045,152.4,95.3114285714,6.914285714289999,33.3,27.273333333333337
9,2013-02-26,0.3455167,0.3468667,0.3371167,0.38255,39.19,23.850000000000023,23.09571428600003,32.75,19.55000000000001,62.4,96.02285714290001,7.7,111.3,27.86666666666667
10,2013-03-05,0.2953429,0.3098571,0.2546857,0.2637286,111.09,23.80857142900004,23.32000000000005,30.55000000000001,21.05000000000001,69.2,97.4785714286,6.18571428571,149.9,28.177777777766664
11,2013-03-12,0.2236714,0.11945,0.2248,0.2283714,27.21,24.78571428600003,23.888571429000024,32.25,21.25,97.0,95.54,8.32857142857,35.1,28.2888888889
12,2013-03-19,0.2318,0.1955833,0.20478570000000001,0.2501857,76.86,25.038571429000058,24.412857142999997,32.150000000000034,21.450000000000045,111.3,96.7485714286,7.12857142857,0.0,28.53333333333333
13,2013-03-26,0.26342859999999996,0.2106143,0.2694143,0.2458714,104.47,25.177142857000035,23.99142857100003,34.35000000000002,20.950000000000045,81.72,94.2185714286,8.94285714286,70.6,28.116666666666664
14,2013-04-02,0.22354290000000002,0.2085429,0.2399714,0.2185571,122.6,24.47142857099999,23.368571429000042,32.150000000000034,21.150000000000034,131.3,94.63,8.0,36.8,28.433333333333334
15,2013-04-09,0.2632,0.2374,0.2501429,0.19911429999999997,88.07,24.604285714000014,23.150000000000034,34.75,20.55000000000001,52.2,93.09142857139999,9.4,54.1,27.74444444443333
16,2013-04-16,0.3090286,0.27026669999999997,0.2355,0.2596857,44.3,25.49714285700003,23.735714286000018,36.35000000000002,20.850000000000023,121.0,91.86285714290001,8.35714285714,53.6,28.3111111111
17,2013-04-23,0.19331429999999997,0.2470571,0.2756429,0.37272859999999997,71.07,24.05285714300004,23.411428570999988,30.850000000000023,19.850000000000023,58.2,96.58,7.2,74.9,27.25
18,2013-04-30,0.3851429,0.3697,0.3759333,0.3542143,2.28,24.831428571000004,20.07857142900002,35.450000000000045,16.25,2.6,77.7571428571,14.2857142857,8.9,26.816666666666666
19,2013-05-07,0.3963429,0.29247140000000005,0.3334,0.3522714,62.52,25.160000000000025,23.642857143000015,34.650000000000034,20.150000000000034,52.6,92.25,9.67142857143,7.1,28.48333333333333
20,2013-05-14,0.3525571,0.28105,0.30707140000000005,0.2774,46.27,24.217142857000056,23.28571428600003,30.850000000000023,20.150000000000034,105.7,95.3385714286,6.4,38.6,27.911111111100002
21,2013-05-21,0.2368286,0.2938571,0.2234429,0.29942859999999993,87.29,23.730000000000018,22.700000000000045,32.650000000000034,19.350000000000023,124.2,94.74,6.7,97.3,27.077777777766666
22,2013-05-28,0.30147140000000006,0.38002859999999994,0.28062859999999995,0.3831857,41.12,24.624285714000052,22.488571429000046,32.35000000000002,19.55000000000001,67.6,89.99,10.1,33.0,27.266666666666666
23,2013-06-04,0.2476,0.2963429,0.28537140000000005,0.3503571,71.52,24.01714285700001,22.695714285999998,33.150000000000034,18.450000000000045,45.7,93.8914285714,9.65714285714,68.0,27.573333333333334
24,2013-06-11,0.2387286,0.2510286,0.2525857,0.2497714,78.96,22.681428571000026,21.744285714000057,31.450000000000045,17.55000000000001,45.22,94.96714285709999,7.385714285710001,93.2,27.133333333333336
25,2013-06-18,0.31042859999999994,0.3027,0.4066143,0.4039429,39.54,22.628571429000033,20.498571429000037,32.75,19.350000000000023,4.7,89.05714285709999,8.22857142857,34.1,26.900000000000002
26,2013-06-25,0.3394667,0.2400714,0.3569429,0.2736,51.8,24.222857143,21.46571428599998,34.150000000000034,16.450000000000045,27.8,87.03,11.542857142899999,14.9,27.316666666666666
